Time (s),time series,Location,Height,Volume (mL),Initials ,Filter Weight (mg),Initials,Filter+Sediment Weight (mg),Initials,sed mass,mass volume concentration (ppm)
1800,6,D,27,140,CY,132.88,CY,135.98,CY,3.1,22.14285714
2100,7,U,5,139,CY,131.75,CY,134.55,CY,2.8,20.14388489
2100,7,U,14,143,CY,131.37,CY,134.08,CY,2.71,18.95104895
2100,7,U,27,143,CY,130.96,CY,133.7,CY,2.74,19.16083916
2100,7,D,5,137,CY,131.86,CY,134.13,CY,2.27,16.56934307
2100,7,D,14,139,CY,130.21,CY,132.62,CY,2.41,17.3381295
2100,7,D,27,139,CY,129.27,CY,132.01,CY,2.74,19.71223022
2400,8,U,5,134,CY,133.19,CY,135.4,CY,2.21,16.49253731
2400,8,U,14,142,CY,131.3,CY,133.79,CY,2.49,17.53521127
2400,8,U,27,143,CY,130.07,CY,132.29,CY,2.22,15.52447552
2400,8,D,5,139,CY,131.97,CY,134.21,CY,2.24,16.11510791
2400,8,D,14,140,CY,133.08,CY,135.34,CY,2.26,16.14285714
2400,8,D,27,139,CY,131.12,CY,133.58,CY,2.46,17.69784173
2700,9,U,5,133,JW,133.5,CY,135.41,JW,1.91,14.36090226
2700,9,U,14,141,JW,130.8,CY,133.03,JW,2.23,15.81560284
2700,9,U,27,141,JW,132.06,CY,134.35,JW,2.29,16.24113475
2700,9,D,5,137,JW,130.94,CY,132.93,JW,1.99,14.52554745
2700,9,D,14,138,JW,131.59,CY,133.6,JW,2.01,14.56521739
2700,9,D,27,139,JW,133.39,CY,135.77,JW,2.38,17.12230216
3000,10,U,5,137,CY,131.33,CY,133.22,JW,1.89,13.79562044
3000,10,U,14,142,CY,131.5,CY,133.68,JW,2.18,15.35211268
3000,10,U,27,142,CY,132.14,CY,134.26,JW,2.12,14.92957746
3000,10,D,5,138,CY,130.73,CY,132.73,JW,2,14.49275362
3000,10,D,14,140,CY,133.03,CY,134.96,JW,1.93,13.78571429
3000,10,D,27,141,CY,133.92,CY,136.06,JW,2.14,15.17730496
3300,11,U,5,138,CY,131.36,CY,132.98,JW,1.62,11.73913043
3300,11,U,14,142,CY,132,CY,134.06,JW,2.06,14.50704225
3300,11,U,27,143,CY,132.32,CY,134.41,JW,2.09,14.61538462
3300,11,D,5,140,CY,130.28,CY,132.17,JW,1.89,13.5
3300,11,D,14,142,CY,133.35,CY,135.35,JW,2,14.08450704
3300,11,D,27,142,CY,132.02,CY,134,JW,1.98,13.94366197
3600,12,U,5,140,CY,131.02,CY,132.64,JW,1.62,11.57142857
3600,12,U,14,144,CY,132.41,CY,134.3,JW,1.89,13.125
3600,12,U,27,143,CY,133.29,CY,135.16,JW,1.87,13.07692308
3600,12,D,5,137,CY,131.46,CY,133.01,JW,1.55,11.31386861
3600,12,D,14,138,CY,132.07,CY,133.47,JW,1.4,10.14492754
3600,12,D,27,139,CY,130.5,CY,131.8,JW,1.3,9.352517986
3900,13,U,5,136,CY,130.1,CY,131.67,CY,1.57,11.54411765
3900,13,U,14,143,CY,133.18,CY,135.15,CY,1.97,13.77622378
3900,13,U,27,142,CY,130.62,CY,132.6,CY,1.98,13.94366197
3900,13,D,5,139,CY,134.23,CY,135.73,CY,1.5,10.79136691
3900,13,D,14,141,CY,133.97,CY,135.65,CY,1.68,11.91489362
3900,13,D,27,140,CY,128.23,CY,130.15,CY,1.92,13.71428571
4200,14,U,5,138,CY,128.15,CY,129.6,CY,1.45,10.50724638
4200,14,U,14,141,CY,128.72,CY,129.69,CY,0.97,6.879432624
4200,14,U,27,142,CY,129.4,CY,130.75,CY,1.35,9.507042254
4200,14,D,5,139,CY,127.89,CY,129.35,CY,1.46,10.50359712
4200,14,D,14,140,CY,129.66,CY,131.34,CY,1.68,12
4200,14,D,27,139,CY,127.11,CY,128.62,CY,1.51,10.86330935
4500,15,U,5,137,CY,129.25,CY,130.8,CY,1.55,11.31386861
4500,15,U,14,143,CY,129.15,CY,130.78,CY,1.63,11.3986014
4500,15,U,27,143,CY,126.4,CY,128.16,CY,1.76,12.30769231
4500,15,D,5,137,CY,127.79,CY,129.3,CY,1.51,11.02189781
4500,15,D,14,139,CY,129.8,CY,131.51,CY,1.71,12.30215827
4500,15,D,27,140,CY,127.26,CY,128.97,CY,1.71,12.21428571
4800,16,U,5,135,CY,129.09,CY,130.38,CY,1.29,9.555555556
4800,16,U,14,141,CY,129.17,CY,130.69,CY,1.52,10.78014184
4800,16,U,27,142,CY,128.54,CY,130.21,CY,1.67,11.76056338
4800,16,D,5,138,CY,128.21,CY,129.6,CY,1.39,10.07246377
4800,16,D,14,140,CY,127.97,CY,129.62,CY,1.65,11.78571429
4800,16,D,27,141,CY,128.68,CY,130.33,CY,1.65,11.70212766
5100,17,U,5,133,CY,128.88,CY,130.17,CY,1.29,9.69924812
5100,17,U,14,143,CY,129.17,CY,130.78,CY,1.61,11.25874126
5100,17,U,27,142,CY,128.49,CY,129.99,CY,1.5,10.56338028
5100,17,D,5,136,CY,128.38,CY,129.68,CY,1.3,9.558823529
5100,17,D,14,139,CY,130.47,CY,132,CY,1.53,11.00719424
5100,17,D,27,138,CY,128.48,CY,129.9,CY,1.42,10.28985507
5400,18,U,5,133,CY,128.72,CY,129.96,CY,1.24,9.323308271
5400,18,U,14,142,NU,129.33,CY,130.77,CY,1.44,10.14084507
5400,18,U,27,141,NU,127.16,CY,128.49,CY,1.33,9.432624113
5400,18,D,5,135,NU,127.55,CY,128.64,CY,1.09,8.074074074
5400,18,D,14,138,NU,128.48,CY,129.92,CY,1.44,10.43478261
5400,18,D,27,136,NU,126.61,CY,128,CY,1.39,10.22058824
5700,19,U,5,133,NU,126.87,CY,128.02,CY,1.15,8.646616541
5700,19,U,14,141,NU,127.7,CY,129,CY,1.3,9.219858156
5700,19,U,27,141,NU,130.24,CY,131.64,CY,1.4,9.929078014
5700,19,D,5,137,NU,128.72,CY,129.97,CY,1.25,9.124087591
5700,19,D,14,137,NU,126.92,CY,128.32,CY,1.4,10.2189781
5700,19,D,27,138,NU,127.28,CY,128.68,CY,1.4,10.14492754
6000,20,U,5,130,NU,129.56,CY,130.38,CY,0.82,6.307692308
6000,20,U,14,138,NU,128.82,CY,129.93,CY,1.11,8.043478261
6000,20,U,27,136,NU,128.72,CY,129.94,CY,1.22,8.970588235
6000,20,D,5,133,NU,128.04,CY,129.16,CY,1.12,8.421052632
6000,20,D,14,142,NU,127.93,CY,129.26,CY,1.33,9.366197183
6000,20,D,27,136,,129.77,CY,131.04,CY,1.27,9.338235294
