Time (s),time series,Location,Height,Volume (mL),Initials ,Filter Weight (mg),Initials,Filter+Sediment Weight (mg),Initials,sed mass,mass volume concentration (ppm)
3300,11,D,27,134,CY,128.37,CY,131.36,CY,2.99,22.31343284
3600,12,U,5,141,CY,127.45,CY,129.93,CY,2.48,17.58865248
3600,12,U,14,141,CY,127.4,CY,129.96,CY,2.56,18.15602837
3600,12,U,27,142,CY,127.74,CY,129.99,CY,2.25,15.84507042
3600,12,D,5,134,CY,127.07,CY,129.8,CY,2.73,20.37313433
3600,12,D,14,137,CY,130.67,CY,133.37,CY,2.7,19.7080292
3600,12,D,27,137,CY,128.09,CY,130.21,CY,2.12,15.47445255
3900,13,U,5,139,CY,126.97,CY,129.72,CY,2.75,19.78417266
3900,13,U,14,141,CY,130.22,CY,133.07,CY,2.85,20.21276596
3900,13,U,27,142,CY,125.62,CY,128.47,CY,2.85,20.07042254
3900,13,D,5,140,CY,126.45,CY,129.08,CY,2.63,18.78571429
3900,13,D,14,136,CY,127.78,CY,130.3,CY,2.52,18.52941176
3900,13,D,27,135,CY,132.55,CY,135.17,CY,2.62,19.40740741
4200,14,U,5,140,CY,131.66,CY,134.24,CY,2.58,18.42857143
4200,14,U,14,141,CY,130.33,CY,132.65,CY,2.32,16.45390071
4200,14,U,27,142,CY,130.29,CY,133.03,CY,2.74,19.29577465
4200,14,D,5,135,CY,130.84,CY,133.43,CY,2.59,19.18518519
4200,14,D,14,136,CY,126,CY,128.7,CY,2.7,19.85294118
4200,14,D,27,N/A,,127.84,CY,,,,
4500,15,U,5,141,CY,127.91,CY,130.38,CY,2.47,17.5177305
4500,15,U,14,141,CY,127.16,CY,130.52,CY,3.36,23.82978723
4500,15,U,27,142,CY,126.36,CY,128.93,CY,2.57,18.09859155
4500,15,D,5,134,CY,127.33,CY,129.87,CY,2.54,18.95522388
4500,15,D,14,138,CY,127.52,CY,129.05,CY,1.53,11.08695652
4500,15,D,27,136,CY,128.63,CY,131.17,CY,2.54,18.67647059
4800,16,U,5,138,CY,127.8,CY,130.03,CY,2.23,16.15942029
4800,16,U,14,142,CY,127.56,CY,129.89,CY,2.33,16.4084507
4800,16,U,27,139,CY,127.76,CY,130.1,CY,2.34,16.83453237
4800,16,D,5,137,CY,130.17,CY,132.54,CY,2.37,17.29927007
4800,16,D,14,144,CY,127.53,CY,130.15,CY,2.62,18.19444444
4800,16,D,27,137,CY,127.23,CY,129.66,CY,2.43,17.73722628
5100,17,U,5,140,CY,127.4,CY,129.67,CY,2.27,16.21428571
5100,17,U,14,141,CY,126.3,CY,128.5,CY,2.2,15.60283688
5100,17,U,27,143,CY,128.1,CY,130.35,CY,2.25,15.73426573
5100,17,D,5,135,CY,128.14,CY,130.37,CY,2.23,16.51851852
5100,17,D,14,136,CY,125.99,CY,128.33,CY,2.34,17.20588235
5100,17,D,27,136,CY,129.14,CY,130.84,CY,1.7,12.5
5400,18,U,5,140,CY,129.24,CY,131.43,CY,2.19,15.64285714
5400,18,U,14,141,CY,127.85,CY,130.06,CY,2.21,15.67375887
5400,18,U,27,142,CY,129.71,CY,131.97,CY,2.26,15.91549296
5400,18,D,5,135,CY,127.37,CY,129.57,CY,2.2,16.2962963
5400,18,D,14,135,CY,128.36,CY,130.59,CY,2.23,16.51851852
5400,18,D,27,135,CY,126.98,CY,129.21,CY,2.23,16.51851852
5700,19,U,5,142,CY,128.06,CY,130.26,CY,2.2,15.49295775
5700,19,U,14,141,CY,129.88,CY,132.02,CY,2.14,15.17730496
5700,19,U,27,144,CY,127.75,CY,129.91,CY,2.16,15
5700,19,D,5,141,CY,126.61,CY,128.9,CY,2.29,16.24113475
5700,19,D,14,139,CY,126.48,CY,128.7,CY,2.22,15.97122302
5700,19,D,27,142,CY,131.44,CY,133.7,CY,2.26,15.91549296
6000,20,U,5,140,CY,129.4,CY,131.32,CY,1.92,13.71428571
6000,20,U,14,141,CY,125.97,CY,127.71,CY,1.74,12.34042553
6000,20,U,27,142,CY,128.42,CY,130.31,CY,1.89,13.30985915
6000,20,D,5,138,CY,128.61,CY,130.46,CY,1.85,13.4057971
6000,20,D,14,137,CY,129,CY,130.88,CY,1.88,13.72262774
6000,20,D,27,142,CY,127.17,CY,129.06,CY,1.89,13.30985915
