Time (s),time series,Location,Height,Volume (mL),Initials ,Filter Weight (mg),Initials,Filter+Sediment Weight (mg),Initials,sed mass,mass volume concentration (ppm)
3600,12,D,27,140,CY,130.08,CY,133.37,,3.29,23.5
3900,13,U,5,130,CY,132.37,CY,135.37,,3,23.07692308
3900,13,U,14,142,CY,131.08,CY,134.29,,3.21,22.6056338
3900,13,U,27,138,CY,130.38,CY,133.54,,3.16,22.89855072
3900,13,D,5,138,CY,132.21,CY,135.34,,3.13,22.68115942
3900,13,D,14,140,CY,135.29,CY,138.4,,3.11,22.21428571
3900,13,D,27,139,CY,136.1,CY,139.2,,3.1,22.30215827
4200,14,U,5,134,CY,134.64,CY,137.42,,2.78,20.74626866
4200,14,U,14,139,CY,133.3,CY,136.36,,3.06,22.01438849
4200,14,U,27,135,CY,131.73,CY,134.43,,2.7,20
4200,14,D,5,137,CY,134.48,CY,137.44,,2.96,21.60583942
4200,14,D,14,140,CY,134.47,CY,137.03,,2.56,18.28571429
4200,14,D,27,139,CY,133.74,CY,136.71,,2.97,21.36690647
4500,15,U,5,132,CY,135.48,CY,138.36,,2.88,21.81818182
4500,15,U,14,139,CY,134.52,CY,137.47,,2.95,21.22302158
4500,15,U,27,138,CY,133.41,CY,136.17,,2.76,20
4500,15,D,5,138,CY,132.96,CY,135.91,,2.95,21.37681159
4500,15,D,14,139,CY,134.07,CY,137.02,,2.95,21.22302158
4500,15,D,27,138,CY,134.96,CY,137.87,,2.91,21.08695652
4800,16,U,5,136,CY,133.14,CY,135.95,,2.81,20.66176471
4800,16,U,14,134,CY,134.57,CY,137.14,,2.57,19.17910448
4800,16,U,27,127,CY,133.81,CY,136.27,,2.46,19.37007874
4800,16,D,5,139,CY,131.71,CY,134.51,,2.8,20.14388489
4800,16,D,14,138,CY,134.11,CY,136.73,,2.62,18.98550725
4800,16,D,27,138,CY,135.41,CY,138.13,,2.72,19.71014493
5100,17,U,5,143,CY,133.07,CY,135.82,,2.75,19.23076923
5100,17,U,14,143,CY,134.82,CY,137.59,,2.77,19.37062937
5100,17,U,27,143,CY,135.36,CY,138.14,,2.78,19.44055944
5100,17,D,5,138,CY,131.43,CY,134.14,,2.71,19.63768116
5100,17,D,14,143,CY,134.39,CY,137.17,,2.78,19.44055944
5100,17,D,27,139,CY,134.3,CY,137.02,,2.72,19.56834532
5400,18,U,5,135,CY,135.16,CY,137.64,,2.48,18.37037037
5400,18,U,14,142,CY,135.34,CY,137.96,,2.62,18.45070423
5400,18,U,27,141,CY,135.28,CY,137.87,,2.59,18.36879433
5400,18,D,5,137,CY,131.55,CY,134.13,,2.58,18.83211679
5400,18,D,14,139,CY,134.89,CY,137.26,,2.37,17.05035971
5400,18,D,27,138,CY,132.9,CY,135.44,,2.54,18.4057971
5700,19,U,5,134,CY,136.02,CY,138.43,,2.41,17.98507463
5700,19,U,14,141,CY,133.49,CY,136.04,,2.55,18.08510638
5700,19,U,27,142,CY,135.3,CY,138.17,,2.87,20.21126761
5700,19,D,5,137,CY,134.92,CY,137.42,,2.5,18.24817518
5700,19,D,14,140,CY,132.38,CY,134.93,,2.55,18.21428571
5700,19,D,27,139,CY,131.59,CY,134.09,,2.5,17.98561151
